name,pos,height,weight,forty_yard,shuttle, vertical_jump,powerball,sparq
Rhaheem Curry,LB,6-.5,179,4.99,4.40,29.4,29.0,61.23
Julius Medina,CB,5-9,168,4.80,4.42,26.3,30.0,61.20
Chance Rankins,WR,5-9.5,152,4.93,4.47,29.4,32.0,61.20
Patrick Stewart,DE,6-2.5,238,5.09,4.84,21.8,36.0,61.20
Drew Manning,S,5-11,176,5.13,4.50,30.0,32.0,61.17
Raymond Palileo,CB,5-4.5,132,4.66,4.34,28.7,26.5,61.17
Gabriel Moultrie,RB,5-8,214,5.07,4.65,28.2,31.0,61.11
Brandon Simmons,WR,5-10,157,4.70,4.59,29.9,29.0,61.11
James Graves Ii,LB,5-11.5,216,5.17,4.75,25.3,35.5,61.05
Robert Curry,S,5-9,181,5.03,4.69,30.2,33.0,61.02
Telvion Malione Boyd,RB,5-7.5,172,5.00,4.50,31.6,30.0,60.99
Chris Walker,WR,5-10,172,4.98,4.43,27.6,31.0,60.84
Christien Rogers,LB,5-11.5,247,5.17,4.72,24.5,32.0,60.81
Anthony Francis,QB,6-.5,194,5.19,4.32,27.1,30.0,60.75
Tameron Smith,WR,5-10,168,4.92,4.54,30.0,31.0,60.72
Darius Harvey,QB,5-10.5,161,4.94,4.50,30.7,30.5,60.69
Joshua Dunmiles,TE,5-10.5,161,5.03,4.32,27.5,31.0,60.66
Malik Rosier,QB,6-.5,187,4.81,4.85,26.1,33.5,60.63
Harvey Carson,RB,5-7,183,5.05,4.75,31.6,32.0,60.60
Keith Jordan,DL,6-1.5,176,4.92,4.75,30.6,32.0,60.57
Tehron Stallworth,QB,5-11,227,5.11,4.69,25.5,32.5,60.57
Marcel Kidd,WR,5-10,172,4.99,4.91,31.6,34.0,60.48
Terrell Flynn,WR,6-0,168,5.09,4.47,29.3,32.0,60.42
Markell Odom,QB,6-2,198,4.99,4.84,28.5,33.0,60.36
Ian Bjuro,OL,6-1,216,5.43,4.75,25.1,37.0,60.30
Grant Copeland,S,5-10,168,4.95,4.43,29.7,29.5,60.30
Cade Stone,LB,5-10,196,5.06,4.53,25.6,32.5,60.27
Justin Thornton,DE,6-5,201,5.13,4.72,26.5,35.0,60.27
Tyler Rogers,CB,5-9.5,176,4.76,4.72,30.4,29.0,60.27
Brandon Bowman,OL,5-5.5,300,5.69,5.00,22.6,33.0,60.24
Justis Breedlove,WR,6-0,172,4.86,4.53,26.4,31.5,60.18
Devin Adams,QB,6-1.5,223,5.24,4.75,26.8,33.5,60.15
Ryan Ducksworth,DE,6-1,209,5.11,4.78,27.3,33.5,60.15
Tanner Crow,OL,6-4.5,273,5.70,5.22,20.9,38.5,60.09
Trayvond Malone Beck,CB,5-10.5,238,5.30,5.27,26.8,36.0,60.06
Desmomd Smiley,RB,5-7,205,5.20,4.72,29.3,32.5,60.03
Kamden Ward,S,5-10,170,4.81,4.47,28.3,28.5,60.03
Denzel Applewhite,S,5-8.5,172,4.94,4.88,33.3,31.5,60.00
Chris Mc Clendon,S,5-8.5,176,5.23,4.41,30.5,30.5,59.97
Jay Thomas,CB,5-5.5,150,4.79,4.81,31.4,32.0,59.97
De Quavius Collins,QB,5-8,159,4.64,4.75,29.6,29.0,59.91
Kenneth Thomas Jr,OL,6-5,335,6.14,5.37,18.8,35.0,59.82
Dante Stanely,RB,5-5.5,159,4.72,4.41,26.6,28.0,59.82
Antonio Nicholson,DL,6-1.5,315,6.15,5.33,20.3,36.0,59.82
Corey Guyton,RB,5-8,157,4.89,4.38,30.8,27.5,59.76
Donnie Alexander,LB,6-0,196,5.04,4.38,25.1,30.0,59.73
Jace Banfell,OL,6-2.5,273,5.37,5.00,22.7,34.0,59.64
Ross Smith,OL,6-5,289,5.77,4.94,21.4,35.0,59.55
Kerry Jackson,RB,5-3,132,4.75,4.28,28.4,26.0,59.40
Craishaud Foulks,WR,5-10,146,4.84,4.44,30.5,29.0,59.34
Greg Thomas,CB,5-8,150,5.09,4.44,30.3,32.0,59.31
Kenyatta Pointer,DB,5-9.5,148,4.95,4.63,32.8,31.5,59.28
Keith Fulton,RB,5-10,161,4.81,4.53,26.8,31.0,59.28
De Mario Harris,CB,5-7.5,134,4.71,4.50,32.3,27.0,59.25
Xan Sarra,WR,6-1.5,185,5.19,4.60,25.9,35.5,59.25
Isaiah Jones,WR,6-3.5,194,4.89,4.75,29.2,30.0,59.25
Dushawn Green,DL,5-11.5,337,6.19,5.25,17.8,35.0,59.19
Gregory Neal,WR,5-11.5,159,5.12,4.53,29.0,34.0,59.16
Jusin Kelly,WR,5-9.5,146,5.15,4.21,28.6,30.0,59.13
Jarmal Kendrick,RB,5-7,157,4.86,4.72,33.4,30.0,59.13
Jerry Gibson,TE,6-3,196,4.83,4.78,26.7,31.0,59.10
Delwyn Torbert,DB,6-.5,181,4.84,4.53,29.7,27.0,59.01
Austin Marchand,RB,5-7.5,168,4.91,4.56,26.5,32.5,58.95
Ja Quabian Mays,DL,6-2.5,231,5.15,4.72,25.6,31.5,58.92
Brandon McFarlane,LB,5-7.5,176,4.96,4.50,28.6,30.0,58.92
Andre Harvey,DL,6-2,260,5.95,4.97,23.8,36.5,58.92
Ethan Brown,DE,6-1.5,209,4.97,4.69,24.9,32.0,58.86
Kelson Poe,LB,5-8,201,5.00,4.82,29.6,31.0,58.86
Adam Peronne,DB,5-8,165,4.90,4.60,28.6,31.5,58.83
Jeron Palmore,WR,6-3,161,4.87,4.65,30.8,30.5,58.77
Darius Neff,WR,5-10,161,4.92,4.60,30.6,31.0,58.77
Malik Marble,RB,5-9,161,4.94,4.59,27.6,33.0,58.77
Antonio Hunsu,CB,6-1,170,5.05,4.47,27.3,32.0,58.68
Marice Fluellen,CB,5-9,163,5.05,4.53,33.1,29.5,58.65
Jaquan Sanders,TE,6-0,254,5.09,5.00,24.0,32.0,58.59
Byron Miller,CB,5-9.5,165,4.69,4.69,29.6,28.0,58.59
Deshawn Hunt,DE,6-1.5,198,5.11,4.57,24.6,33.5,58.59
Preston Sellers,LB,5-10,172,5.14,4.32,26.9,30.5,58.56
Christopher Edwards,RB,5-8.5,196,4.95,4.78,27.3,32.0,58.47
Sherod Brown,WR,5-10,179,5.13,4.47,23.8,34.5,58.26
Markus Cook,OL,6-0,273,5.65,5.22,21.4,37.0,58.23
Melvin Boykin,S,5-11.5,150,4.88,4.47,27.6,31.0,58.23
Matt Canada,RB,5-9,201,5.11,4.91,30.9,31.5,57.99
Marvin Frederick,CB,5-8,165,5.16,4.68,33.4,31.5,57.96
Ladarius Robinson,LB,5-6,176,4.96,4.50,28.7,29.5,57.93
Geary Mc Kelon,WR,5-8,148,4.92,4.50,32.8,28.5,57.90
Kelvin Mctyre,CB,5-7,161,4.96,4.69,29.0,33.0,57.87
Chase Holliman,DE,5-10,216,5.52,4.44,23.5,33.0,57.84
Xavier Caldwell,CB,5-9.5,152,4.84,4.53,29.2,30.0,57.84
Jamar Robertson,RB,5-6.5,170,4.95,4.35,27.5,28.0,57.84
Matthew Gibbs,OL,5-11,269,5.57,4.88,21.8,34.5,57.81
Jonathan Hagler,LB,5-9.5,190,5.15,4.69,27.1,34.0,57.81
Jordan Carter,DE,5-11.5,187,5.04,5.07,33.6,31.0,57.75
Phillip Mcreal,CB,5-7,157,5.02,4.40,30.3,29.0,57.72
James Murphy,DL,5-9.5,216,5.43,5.00,28.2,35.5,57.72
Tyler Davis,OL,6-1.5,324,5.94,5.18,18.8,34.0,57.69
Jalen Williams,LB,6-.5,205,5.08,4.98,30.9,31.0,57.69
Matt Hughes,RB,5-9,174,5.02,4.62,27.8,32.5,57.66
Joshua Claverie,LB,5-7.5,231,5.05,4.84,24.4,32.0,57.57
Will Edwards,QB,6-1.5,205,5.05,4.81,26.1,33.0,57.57
Desmond Michel,DE,5-11.5,179,4.93,4.64,29.6,30.0,57.54
Zeke Ufomadu,DE,6-.5,234,5.34,5.03,30.9,30.5,57.51
Kyle Berher,RB,5-10,163,4.99,4.44,28.4,30.0,57.51
Jermarcus Brown,RB,5-9,150,4.88,4.65,30.0,31.5,57.51
Marquese Davenport,WR,5-7,141,5.08,4.43,31.0,31.0,57.48
Rodney Jones,DL,5-10,227,5.23,4.94,26.4,33.5,57.42
Devin Gales,DE,6-1,194,5.12,4.78,25.9,35.0,57.42
Trevor Arnold,CB,6-.5,236,5.34,5.25,25.6,36.0,57.42
Connor Eggleton,WR,5-5.5,152,4.77,4.66,33.0,27.0,57.36
Blake Worthy,LB,6-0,198,5.17,4.58,27.7,31.0,57.24
Ja'paul Sinkfield,WR,5-10,170,4.90,4.56,30.9,28.0,57.24
Tristian Buyck,WR,5-10,174,5.14,4.47,29.9,30.0,57.24
Toddrick Goodlow,S,6-1.5,179,5.08,4.57,31.3,29.5,57.15
Nick Houston,S,5-9,163,4.88,4.44,29.0,27.5,57.15
Khalil Finch,WR,5-10.5,181,4.92,4.66,30.9,28.5,57.12
Jonquial Sanders,RB,5-6,168,4.96,4.47,26.1,31.0,57.09
Trevon Spencer,TE,5-11.5,212,5.17,4.65,25.6,32.0,56.97
Gabriel Richards,CB,5-9,154,4.83,4.62,29.6,30.0,56.94
Aaron Garrison,DL,6-2,251,5.46,5.00,22.5,36.0,56.94
Mc Henry Coleman,RB,5-6,172,4.84,4.47,26.3,28.5,56.91
Erick Cook,WR,5-10,150,4.81,4.44,30.2,26.5,56.91
Tyler Simmons,DB,5-9,161,5.03,4.60,32.5,30.0,56.85
Zach Harris,LB,5-10.5,183,5.11,4.58,32.4,28.0,56.76
Austin Simmons,OL,6-6,353,6.39,5.85,19.0,32.0,56.73
Almonzo Brown,WR,6-.5,190,5.13,4.67,28.9,31.5,56.64
Christian Walker,CB,5-6.5,146,5.03,4.40,32.4,28.0,56.64
John Thurman,WR,5-9.5,163,5.06,4.44,28.9,30.0,56.64
Reid Bell,LB,5-10,194,5.19,4.47,23.9,32.5,56.61
Daniel Brickhouse,OL,6-2.5,269,5.67,5.09,21.8,36.0,56.61
Michael Hudson,RB,5-9,174,4.72,5.03,26.3,32.0,56.49
Forrest Anderson,QB,5-7,159,4.97,4.29,26.7,28.0,56.43
Jalen Lewis,CB,5-5,132,4.79,4.56,33.8,27.0,56.40
Quentin Gibson,QB,6-.5,154,5.00,4.44,29.6,29.5,56.25
Tyron Lewis,DL,5-11,302,5.80,5.00,20.6,32.5,56.16
Joshua Johnson,LB,5-8,179,5.02,4.63,30.0,30.0,56.10
"Michael Sutherland, Ii",RB,5-5,141,4.71,4.56,31.9,25.0,56.07
Seth Roberts,DE,6-3.5,225,5.18,4.75,24.2,32.5,56.07
Allen Cooks,WR,5-2,121,4.78,4.62,32.9,29.5,56.07
Tommie Parkman,LB,5-8,203,5.21,4.88,29.6,32.0,56.07
Darius Johnson,RB,5-3,150,4.88,4.79,33.2,30.0,56.04
Torian Williams,WR,5-9.5,172,4.92,5.00,31.3,31.5,56.01
Broderick Mitchell,CB,5-7.5,157,5.16,4.22,25.8,29.5,55.98
Grey Jackson,QB,5-11.5,190,4.96,5.22,28.5,33.5,55.95
Dalrius F Ields,CB,5-7,128,4.69,4.50,31.3,25.5,55.92
Denzell Johnson,DL,6-3.5,331,5.96,5.34,18.5,33.0,55.89
Jarred White,CB,5-9.5,163,5.18,4.50,26.5,33.5,55.89
Calvin Hampton,S,5-11.5,179,5.12,4.56,30.6,29.5,55.83
Isaac Nickson,DE,6-2,276,5.58,5.22,25.5,31.5,55.71
Dexter Hawkins,CB,5-11,181,5.00,5.00,25.8,36.0,55.71
Shi'kim Coward,RB,5-8,161,4.90,4.85,32.7,30.0,55.68
Latrey Howard,CB,5-8,137,4.97,4.43,33.6,27.0,55.65
Dariante' Archible,DB,5-10,183,5.08,4.65,27.4,32.0,55.65
Antonio Dunn,WR,5-9.5,161,4.77,4.78,29.5,29.5,55.56
Jacob Feeley,OL,6-1,251,5.65,4.84,25.6,32.0,55.50
Daitwon Smith,RB,5-9,183,5.08,4.51,27.5,30.0,55.44
Arman Smith,WR,6-2,172,5.07,4.91,32.0,32.0,55.44
Jonathan Paramore,OL,6-.5,231,5.43,5.00,24.4,35.5,55.41
Rodney Harper,WR,6-2,172,4.84,4.59,26.0,30.0,55.41
Taylor Stallworth,DL,6-1,262,5.59,5.22,25.3,33.0,55.32
Justis Mullins,TE,6-.5,165,4.94,4.72,31.1,30.0,55.29
Dartavius Matthews,CB,5-5,141,4.75,4.50,26.8,28.5,55.23
Travis Wells,RB,5-10,165,4.95,4.50,30.8,27.0,55.23
Jackson Stansell,TE,6-1.5,179,4.99,4.53,26.8,30.0,55.23
Spencer Howard,QB,5-6.5,157,4.97,4.47,28.7,29.5,55.20
Telacey Wilder,LB,5-9,187,5.09,4.78,27.1,33.0,55.14
Jordan Roundtree,QB,6-0,185,5.13,4.53,26.4,31.0,55.11
Brandon Hall,RB,5-4,157,5.01,4.50,30.1,29.5,55.05
Aaron Calhoun,RB,5-7.5,159,5.05,4.43,31.7,27.0,55.02
Tyler Newborn,LB,5-10,161,4.84,5.00,28.2,33.0,54.84
Derrick Kelly,WR,6-1,181,5.13,4.66,29.3,31.0,54.81
Brandon Murray,OL,6-3.5,328,5.85,5.60,20.8,31.0,54.75
Kalvin Peterson,WR,5-10,165,4.80,4.63,29.8,27.0,54.75
Hylan Weddington,WR,5-11,154,5.20,4.33,29.4,29.0,54.72
Robert Smith,RB,5-8,179,4.95,4.88,30.3,30.5,54.72
Antonio Stubbs,DB,5-7.5,161,4.98,4.66,32.4,29.0,54.69
Jabri King,WR,5-9,168,4.89,4.88,30.4,30.5,54.66
Jeremy Reaves,RB,5-10,168,4.89,4.82,29.2,31.0,54.66
Kehandre Martin,WR,5-8,159,4.92,4.62,32.4,27.5,54.60
Brandon Kennedy,OL,6-2,284,5.55,5.04,22.5,31.5,54.57
Mark Ruffin,CB,5-7.5,152,4.80,4.47,28.3,26.5,54.57
Steven Kubicki,LB,5-8.5,196,4.97,4.69,24.9,31.0,54.54
Isaac Johnson,WR,5-11,152,4.99,4.60,29.7,31.0,54.48
Keeshon Spencer,DE,6-1,218,5.25,4.94,24.1,35.0,54.39
Dakota Meeks,DL,5-11,280,5.68,5.28,21.4,34.5,54.30
Javarris Drinkard,QB,5-11,161,4.77,5.34,31.1,31.0,54.30
Adrian Portlock,CB,5-8,159,4.86,4.72,28.0,31.0,54.27
Simon Smiley,RB,5-7.5,174,4.90,4.66,30.9,27.0,54.21
Jalen Kelly Atkinson,WR,5-7,187,5.26,4.66,27.6,32.5,54.18
Luke Bailey,QB,6-1.5,198,5.22,4.75,26.3,33.0,54.12
Eric Walker,LB,5-7.5,174,5.19,4.34,28.0,27.5,54.09
Hunter Wood,TE,6-3,214,5.33,4.78,25.7,33.0,54.09
Treston Hypolite,CB,5-9,168,4.86,4.82,28.6,30.5,54.00
K'deem Hamilton,DL,5-11,271,5.46,5.19,23.4,32.0,53.88
Caderius Andrews,CB,5-10.5,148,4.86,4.66,29.8,30.0,53.82
Ronald Woods,LB,5-9,185,5.02,4.71,28.4,30.0,53.82
Tionne Wilder,WR,5-11.5,172,5.04,4.75,28.1,32.0,53.82
Jarod Moore,DL,5-4.5,212,5.25,4.91,30.3,30.0,53.79
Tommy Derrick,CB,5-7.5,137,4.68,4.53,28.0,26.0,53.76
Logan Taylor,S,5-11,159,4.92,4.44,28.7,27.0,53.64
Tabin Breedlove,RB,5-6,157,4.95,4.47,27.6,29.0,53.58
Micheal Thompson,QB,6-2,170,5.02,4.50,25.1,31.0,53.55
Kameron Maye,WR,5-10.5,168,4.88,4.65,26.1,30.5,53.55
Brandon Chesson,LB,6-2,192,4.83,5.16,23.6,33.5,53.52
Randall Herndon,WR,5-9.5,176,4.99,4.71,31.3,28.0,53.49
Ladarrius Jackson,TE,6-3,196,5.17,5.07,26.5,35.0,53.46
Kylan Cotton,S,5-8.5,161,5.14,4.32,28.4,27.5,53.43
Jabaris Davis,LB,6-0,203,5.09,4.62,24.6,30.5,53.40
Jeffery Stacy,WR,6-0,161,4.84,4.59,29.5,27.0,53.40
Blake Craft,QB,6-.5,194,5.04,5.16,27.0,33.5,53.25
Dominique Alexander,S,5-8,165,4.84,4.65,32.2,24.0,53.22
Ty Proctor,QB,5-11,170,5.13,4.38,28.2,27.5,53.19
Trenton Hill,CB,5-8.5,179,4.89,4.88,28.7,30.0,53.13
Anthony Battiste,CB,5-5.5,141,4.94,4.46,27.1,30.0,53.13
Trenton Hill,CB,5-8.5,179,4.89,4.88,28.7,30.0,53.13
Terrance Hyde,TE,6-0,161,4.70,5.19,30.2,29.0,53.01
Talbot Robinson,CB,5-8.5,148,4.82,4.63,30.2,28.0,52.98
Kiel Pierce,CB,5-11,161,4.98,4.81,30.2,31.0,52.98
Jacob Carter,OL,6-2.5,234,5.33,4.56,23.0,30.0,52.95
Donyell Willis,RB,5-9.5,183,5.30,4.72,29.8,31.5,52.95
Daniel Hickson,S,6-1,161,4.82,4.69,27.3,29.5,52.89
Aaron Crayton,RB,5-9,150,4.83,4.66,30.1,28.5,52.89
Hayden Mills,S,5-9.5,161,4.90,4.47,26.8,28.0,52.86
Austin Reeves,OL,5-10,262,5.70,4.69,19.5,33.0,52.86
Jimmie Laffitte,DE,5-11.5,251,5.82,5.25,21.6,37.0,52.83
Jerad Hunt,LB,5-11.5,205,5.25,4.75,26.0,32.0,52.80
Alex Jones,WR,5-7,139,4.95,4.53,28.4,30.5,52.77
Blake Mannis,OL,6-0,240,5.50,4.85,23.3,33.0,52.74
Carlton Chaney,LB,5-7.5,234,5.53,4.68,21.4,33.5,52.62
Trevincentent Jenkins,RB,5-9,159,4.96,5.10,30.2,33.0,52.62
Quaide Weimerskirch,RB,5-11,176,5.09,4.50,27.2,29.0,52.56
Jacob Ziebach,DL,5-7.5,269,5.75,4.94,20.2,34.0,52.53
Brandon Holland,LB,6-1,174,5.11,4.50,23.4,32.0,52.53
Rodrick Calhoun,LB,6-.5,185,5.03,4.60,26.0,30.0,52.50
Tre' Threat,DL,6-.5,216,5.15,4.59,25.3,28.5,52.47
Kerrick Brunner,TE,5-10,260,5.50,4.84,22.8,31.0,52.47
Labarron Rodgers,LB,6-4.5,190,4.94,4.87,26.2,31.0,52.47
Davaron Stockman,DL,6-0,291,5.60,5.13,19.2,33.0,52.44
Jeffrey Stallings,LB,5-8,176,5.04,4.65,28.1,30.0,52.41
Ronald Riley,LB,5-8.5,159,5.30,4.34,27.7,29.5,52.35
Ronnie Vaughn,LB,5-8,229,5.27,4.88,27.9,29.0,52.29
Jerry Stennis,DE,5-10.5,216,5.32,4.53,22.4,31.0,52.26
Ethan Wyrosdick,CB,5-11.5,152,4.99,4.46,30.0,27.0,52.23
Cole Maddox,OL,6-1,238,5.18,5.00,23.1,32.0,52.23
Chase Richardson,OL,6-1,254,5.37,4.94,23.0,31.5,52.23
Garrett Thibodeaux,DL,5-10.5,196,5.27,4.50,26.2,29.5,52.23
Tekel Bozeman,RB,5-11,198,5.16,4.68,27.1,30.0,52.14
Micah Nunez,OL,6-1.5,278,6.15,5.22,23.2,33.0,52.08
Monquise Lawson,DL,5-9.5,324,6.18,5.40,20.5,30.5,52.05
John Robinson,OL,5-11.5,284,5.91,5.33,20.8,34.0,52.02
Andrew Walker,CB,5-10,174,5.15,4.66,25.5,33.0,52.02
Jaelon Thomas,CB,5-5,130,4.88,4.50,28.6,29.0,51.99
Darryl Johnson,OL,6-2.5,287,5.58,5.06,19.5,32.5,51.99
Kelvin Burden,CB,5-10,150,4.94,4.65,27.9,31.0,51.90
Robert Henderson,RB,5-6,159,5.04,4.63,30.6,29.5,51.87
Thomas Betties,RB,5-7.5,146,4.86,4.72,30.8,29.0,51.84
Vicenta Miller,WR,5-8,181,5.09,5.13,30.3,32.0,51.78
Demetris Parker,RB,5-6.5,152,4.72,4.84,28.4,28.5,51.78
Parker Montgomery,WR,6-0,154,4.95,4.40,28.0,26.0,51.75
Russell Young,WR,5-10,183,5.09,4.85,24.0,34.5,51.69
Ron Darius Stewart,RB,5-6,172,4.87,4.85,31.3,27.0,51.66
Mixon Mccants,OL,6-2,276,5.53,5.28,21.2,33.0,51.66
Matthew Santiago,OL,6-.5,287,5.51,5.06,18.3,33.0,51.66
Tyler Williams,CB,5-7,143,4.94,4.50,32.2,25.5,51.66
Andy Jones,QB,5-10.5,165,5.06,4.81,27.9,32.5,51.60
Wyndell Archie,TE,6-1,223,5.22,4.81,24.7,31.0,51.54
Jay Dawahare,WR,5-11.5,181,5.09,4.61,26.1,30.5,51.48
Dominique Jackson,LB,5-11.5,190,4.98,4.81,27.7,29.5,51.39
Jarrod Helton,OL,6-4.5,320,6.30,5.72,20.0,32.5,51.36
Jermiah Malone,RB,5-9.5,196,5.23,4.73,26.2,31.5,51.36
Shamond Curtis,RB,5-6,161,4.94,4.75,32.8,27.0,51.33
Alex Woodard,WR,6-0,181,5.17,4.69,27.8,31.0,51.27
Julien Gardner,LB,5-9,179,5.19,4.48,29.4,27.0,51.24
Dayshawn Harris,WR,5-10,163,4.96,4.78,29.5,30.0,51.24
Jalen Burgess,CB,5-6,139,4.84,4.53,30.6,26.0,51.21
Cj Turner,DB,5-9.5,137,5.04,4.63,33.0,29.5,51.18
Antonio Glasco,LB,5-9.5,201,5.12,4.81,26.1,31.0,51.15
Mikiel Clemons,QB,5-10,203,5.34,5.00,27.5,33.0,51.09
Ricky Holston,CB,5-9,146,5.01,4.75,31.3,30.5,51.06
Robert Bradley Jr.,LB,5-10,192,4.92,4.81,29.7,26.0,51.03
Chase Baker,DL,6-1,265,5.45,5.19,22.5,32.0,51.03
Nicholas Phillips,CB,5-6,194,4.95,5.09,30.3,28.0,50.94
Joel Mccandless,LB,5-10.5,225,5.21,5.28,26.5,31.5,50.91
Joshua Jones,DL,6-.5,223,5.42,4.89,28.1,30.0,50.88
Aaron Lamb,CB,5-7,146,4.86,4.47,27.3,27.0,50.88
Preston Skipworth,DE,6-2,196,4.85,5.40,25.1,31.5,50.85
Jarion Brown,QB,6-0,161,5.12,4.44,29.5,27.0,50.85
Jamarcus June,RB,5-8,161,5.02,4.66,28.7,30.0,50.73
Jamahl Antone,OL,6-2.5,295,6.36,5.28,19.6,34.0,50.70
Kendall Johnson,WR,5-11,163,5.00,4.72,29.6,29.5,50.64
Terrance Sims,WR,5-9,148,4.80,4.72,28.0,29.0,50.61
Josh Meigs,QB,6-.5,196,5.11,4.72,24.6,31.0,50.58
Brennen Robinson,WR,6-1,172,5.12,4.50,26.5,29.5,50.58
Marquavius Henry,QB,6-1,168,4.94,5.00,28.9,31.0,50.52
Demichael Mcqueen,LB,5-9,190,4.98,5.03,25.6,32.0,50.52
Jaret Houston,LB,5-9,203,5.05,4.84,23.1,32.0,50.52
Zack Morgan,QB,5-9,163,5.14,4.50,27.0,30.0,50.49
Edward Williams,LB,6-.5,198,4.85,5.00,27.3,27.5,50.43
Nathaniel Crawford,DL,6-3.5,256,5.35,4.78,26.0,25.5,50.40
Courtney Rose,S,5-10,183,5.15,4.75,24.0,33.5,50.40
Daquon Wimberley,LB,5-11.5,218,5.34,4.66,22.8,31.5,50.34
Kevin Marion,WR,6-1.5,183,5.18,4.56,22.8,32.0,50.31
La'kelvis Bruton,RB,5-7,181,5.28,4.60,29.1,29.5,50.31
Dorell Owens,DE,5-9,194,5.11,5.59,31.2,31.0,50.28
David Mccormick,LB,5-8.5,161,5.09,4.33,25.5,27.0,50.25
Terence Burts,OL,5-8,247,5.76,5.34,25.7,32.5,50.22
Deric Sanders Jr,RB,5-6,172,4.84,4.63,25.3,28.0,50.19
Marcus Griffieth,LB,5-11.5,174,5.19,4.69,26.5,32.0,50.19
Billy Dasher,OL,6-.5,247,5.63,4.75,24.8,29.5,50.13
Malik Emmett,RB,5-7.5,187,5.11,4.55,24.9,29.5,50.10
Lee Dufour,OL,6-2.5,278,5.74,5.06,21.4,31.5,50.10
Elisha Frazier,DB,5-11,185,5.09,4.69,27.2,29.5,50.01
Floydarius Wright,OL,5-9,320,6.73,5.59,21.1,31.0,49.98
Javonte Davidson,RB,5-9.5,174,5.02,4.63,28.5,28.0,49.95
Otis Frazier,WR,6-2,170,4.99,4.70,27.2,30.0,49.92
Tee Howard,DL,5-9.5,265,5.55,5.12,21.9,32.0,49.86
Donavan Brooks,WR,5-11,168,5.25,4.58,28.1,30.5,49.86
Travion Turrell,CB,5-3.5,119,4.80,4.63,31.8,27.5,49.83
Shannon Tucker,DE,6-1,187,5.15,4.66,27.8,29.0,49.83
Jeremiah Thomas,DL,6-0,203,5.25,5.00,28.2,31.0,49.80
Ray Boykin,RB,5-7.5,185,5.08,4.82,24.3,32.5,49.80
Frank Debrowski,OL,6-5,243,5.54,5.81,25.1,34.0,49.80
Willie Jackson Iv,WR,5-11.5,170,4.99,4.50,25.8,28.0,49.80
Darrell Williams,CB,5-10,161,5.05,4.68,27.3,31.0,49.77
Raekeal Beasley,RB,5-4.5,146,4.74,4.54,24.8,26.0,49.68
Keviante Reyes,LB,5-9,161,4.95,4.81,30.3,29.0,49.65
Deandre Spencer,S,5-8.5,183,5.00,4.91,28.7,29.5,49.62
Jalon Kingston,WR,5-5.5,132,4.81,4.72,32.3,26.5,49.62
Austin Oalmann,S,5-8,170,5.04,4.78,30.2,29.0,49.59
Deangelo Pendleton,WR,5-10,165,4.92,4.56,27.2,27.0,49.56
Cedric Paul,DL,6-0,227,5.25,5.03,24.6,31.5,49.47
Hunter Perrin,OL,6-1,240,5.55,5.01,24.6,31.5,49.44
Jonathan Rucker,TE,5-10.5,216,5.43,4.78,23.7,32.5,49.44
Nelson Easterling,LB,6-.5,229,5.28,4.72,23.8,29.5,49.41
Abrian Coleman,LB,5-8,192,5.20,4.89,27.1,31.5,49.41
Justin Wimberly,DL,5-10.5,295,5.85,5.88,22.8,31.0,49.38
Rashaad Lee,RB,5-4.5,172,4.86,4.72,27.3,27.5,49.35
Kynard Craig,WR,6-2.5,174,5.19,4.66,26.8,31.0,49.29
Wheylen Tolbert,WR,5-7.5,137,4.91,4.66,33.4,26.0,49.29
Adrienne Edwards,WR,5-10.5,172,5.11,4.52,26.7,28.5,49.20
Michael Harbin,DL,5-10,273,5.74,5.44,23.9,31.0,49.17
Alex Williams,RB,6-1,247,5.67,4.96,23.6,31.5,49.14
Jimmy tran,RB,5-4,141,5.02,4.23,25.9,23.0,49.11
Jordan Gipson,LB,5-9,183,5.20,4.63,29.9,27.5,49.08
Jabroch Bloxson,S,5-9.5,174,4.96,4.75,27.2,29.0,49.08
Albert Davis,OL,6-3.5,251,5.60,5.19,22.6,33.0,49.05
Felipe Restrepo,DE,5-8.5,159,4.93,4.57,27.0,28.0,48.99
Nicholas O'field,CB,5-7.5,157,5.02,4.43,27.8,26.0,48.96
Tyler Jackson,CB,6-0,163,4.85,4.75,29.1,26.5,48.93
Malik Walker,RB,5-4.5,152,5.03,4.90,29.0,32.0,48.90
William Stewart,RB,5-6.5,267,5.48,5.22,22.5,31.0,48.90
Ja'quise Bowdry,WR,5-8,148,5.11,4.81,31.1,31.0,48.81
Taylor Mc Curdy,TE,5-10.5,203,5.29,4.80,27.5,30.0,48.81
Justin Lett,S,5-11,183,5.10,4.84,28.1,30.0,48.81
Javell Nichols,CB,5-10,172,5.12,4.50,27.0,28.0,48.78
Samuel Tolbert,RB,5-4.5,154,5.15,4.50,28.3,29.0,48.69
Rickey Gray,QB,6-0,170,5.37,4.59,27.8,31.0,48.66
Dylan Mitchell,DE,5-8,174,5.18,4.69,27.3,30.5,48.63
Brandon Glover,CB,5-9,139,4.89,4.66,28.8,29.0,48.60
Lamar Moore,LB,5-11,231,5.35,5.00,28.1,28.0,48.60
Justin Caldwell,LB,5-9.5,172,4.83,5.00,29.6,27.0,48.57
Michael Howard,RB,5-8.5,183,5.05,4.81,29.9,27.5,48.54
