name,pos,height,weight,forty_yard,shuttle, vertical_jump,powerball,sparq
Blake Woods,RB,5-8,179,4.81,4.41,26.5,31.0,65.61
Daylon Brooks,QB,5-11.5,183,4.97,4.72,31.2,34.0,65.52
Conner Owen,TE,5-10.5,220,5.10,4.53,26.1,33.0,65.52
Tsali Bentley,QB,6-.5,187,5.32,4.44,29.5,34.5,65.49
Deondre Moore,WR,6-0,161,4.91,4.40,30.7,31.0,65.46
Aaron Pierce,WR,5-11.5,157,4.83,4.24,29.3,28.0,65.43
Jajuan Lankford,RB,5-9,172,4.84,4.28,29.3,27.5,65.43
Nick Riley,RB,5-9,165,4.92,4.43,30.9,31.0,65.34
Brandon Wells,LB,5-9.5,185,5.00,4.53,29.2,33.0,65.28
Cordaro Leverett,RB,5-6,152,4.92,4.25,29.6,30.0,65.22
Felix Wyley,CB,5-9,165,4.85,4.41,29.5,30.5,65.16
Andreaus Robinson,DL,5-8.5,311,5.64,4.90,20.0,36.0,65.16
Manny Colon,RB,5-6.5,141,4.75,4.36,31.2,29.0,65.16
Quadeem Saalam,RB,5-7.5,159,4.64,4.63,33.5,27.5,65.13
Joseph Baker,RB,5-10.5,209,5.27,4.60,27.3,36.0,65.07
Trey Lambert,WR,6-4,203,5.01,4.85,30.4,34.0,65.01
Christopher Daniel,S,5-11.5,161,5.07,4.50,30.8,34.5,64.98
Kaderine Johnson,OL,6-0,324,5.93,4.94,21.3,34.0,64.89
Dallin Bridges,RB,5-9,187,4.98,4.41,24.3,34.0,64.89
Kayton Samuels,DL,6-0,287,5.81,4.50,22.6,32.0,64.86
Kris Christian,LB,5-11.5,216,4.97,4.75,28.7,32.0,64.77
Thomas Harris,RB,5-8.5,172,4.78,4.40,29.2,28.5,64.74
La Rob Terrell Tate,CB,5-9,165,4.84,4.56,31.6,31.0,64.74
Charles Freeman,DE,5-11.5,185,4.74,4.65,30.7,29.0,64.68
Daniel Stephens,OL,6-1,287,5.51,4.83,22.8,35.0,64.65
La Quante Bone,CB,5-10.5,161,4.82,4.44,29.0,31.0,64.62
Cameron Kowalewski,DE,6-3.5,223,5.29,4.63,27.1,35.0,64.62
Jaren Jackson,DL,6-1,216,5.09,4.75,30.5,32.0,64.59
Brandon Grady,WR,5-10.5,170,5.11,4.22,32.7,27.0,64.56
Colton Smith,WR,6-0,176,5.03,4.53,29.1,34.0,64.53
Michael Willis,RB,5-8.5,203,4.99,4.44,29.3,29.0,64.41
Abdul Mahmoud,LB,5-9,176,5.09,4.64,28.7,36.5,64.38
Mcmillan Seagle,WR,5-10,168,4.86,4.36,30.3,28.5,64.35
Grayson Fuller,DL,6-1.5,214,5.24,4.43,24.1,34.5,64.32
Zach Mc Coy,LB,6-1.5,190,5.08,4.30,29.1,29.0,64.29
Alex Ison,S,6-0,159,4.80,4.47,31.6,29.5,64.29
Nicholus Long,OL,6-5,249,5.41,4.84,28.7,33.0,64.23
James Dare,WR,5-7.5,141,4.90,4.06,27.8,27.0,64.17
Corey Slaughter,RB,5-5.5,148,4.88,4.18,29.5,27.5,64.14
Dj Morse,LB,5-9,194,4.93,4.53,30.1,30.0,64.11
Jackson Fain,RB,5-10,198,4.87,4.35,27.2,27.5,64.08
James Little,RB,5-10.5,196,4.93,4.37,28.4,28.0,64.05
Troy Stewart,RB,5-9,174,4.90,4.55,29.5,32.0,64.05
Brandon Hernandez,CB,5-10,161,4.95,4.34,28.9,31.0,64.02
Isaiah Carr,S,5-11,187,5.03,4.66,31.9,32.0,64.02
Ramsey Williams,CB,5-8,157,4.98,4.38,34.9,28.0,63.93
Bart Corley,WR,5-5.5,137,4.92,4.09,28.4,28.0,63.90
Demetrius Mc Clendon,S,6-1,165,5.00,4.40,31.3,30.5,63.87
Rj Rosemond,QB,5-11.5,165,5.04,4.70,34.2,33.0,63.84
Tyler Moore,WR,5-10,150,5.07,4.37,34.5,30.0,63.81
De Andre Mack,S,6-1,183,4.88,4.63,29.9,31.5,63.69
Devin Swan,OL,5-10,223,5.18,4.72,29.7,32.0,63.69
Cameron Walton,DE,6-1,201,5.17,4.47,27.9,32.5,63.69
Mannie Lowery,LB,6-0,207,4.99,4.53,27.4,31.0,63.69
Hunter Van Dyken,S,5-9,172,5.06,4.60,28.7,36.0,63.63
George Myers,CB,5-5,161,4.82,4.43,29.6,30.0,63.60
Dereon London Ii,WR,5-11,159,4.71,4.44,28.7,29.0,63.48
Jabari Weeks,S,5-7,172,4.92,4.55,31.3,31.0,63.45
Christopher Dunnum,CB,5-9.5,157,4.95,4.56,31.4,33.0,63.45
Malik Guidry,WR,5-6.5,161,5.01,4.38,30.7,31.0,63.42
Anthony Ludovico,RB,5-6.5,170,4.77,4.53,29.3,30.0,63.36
Deonte Clyburn,LB,6-0,214,5.24,4.66,27.8,34.5,63.36
Jahmal Jones,DE,6-1.5,216,5.10,4.71,28.6,32.5,63.36
John Gillis Iii,S,5-10,157,4.78,4.41,29.3,29.5,63.36
Gary Childs,CB,5-10.5,157,5.00,4.50,26.1,36.5,63.33
Ayden Bonilla,RB,6-1.5,192,4.89,4.41,27.8,29.0,63.27
Merriman Bell,RB,5-6.5,192,5.03,4.68,28.8,34.0,63.27
Mark White,RB,5-7.5,170,4.88,4.68,28.8,34.0,63.24
Kyle Hawkins,WR,5-10.5,157,4.81,4.35,30.2,28.0,63.18
Christian Ford,CB,5-10,157,5.01,4.31,33.2,28.0,63.15
Trey Derouen,DL,6-3,289,5.49,4.96,21.9,35.5,63.12
Jarvis Chatman,S,5-8,150,4.93,4.47,28.9,33.5,63.12
Tay Twine,CB,6-.5,176,5.00,4.43,29.3,31.0,63.06
Keyon Washington,RB,5-4,161,4.71,4.51,26.9,31.0,63.06
Alex Wimber,LB,5-9,194,4.98,4.65,27.0,34.0,63.03
Alex Wimber,LB,5-9,194,4.98,4.65,27.0,34.0,63.03
Jonathan Hagler,S,5-10,192,5.17,4.66,29.9,34.5,63.03
Jaquan Williams,S,5-10.5,150,4.98,4.42,33.6,30.0,63.00
Todd Rahming Jr,WR,5-8.5,132,4.84,4.22,31.6,27.0,62.97
Kazim Aminu,WR,5-11.5,168,4.84,4.64,32.8,30.0,62.91
Rodney Carter,WR,5-11,176,4.81,4.59,30.0,30.0,62.91
Jude Louissaint,LB,5-11.5,194,5.01,4.69,31.7,31.0,62.91
Alex Atkins,DB,5-5,141,4.91,4.20,30.3,28.0,62.85
Montez Haynes,WR,6-0,161,4.87,4.54,31.0,31.0,62.79
Jamal Richard,RB,5-7.5,148,4.71,4.47,30.8,28.5,62.73
Donte Wilson,LB,5-9,234,4.97,4.84,27.5,31.0,62.70
Anthony Meadows,LB,5-11.5,238,5.11,4.95,26.1,34.5,62.67
Antonio Pass,CB,5-9,134,4.79,4.47,31.8,30.5,62.67
Harrison Moon,TE,6-4.5,229,5.19,4.60,23.8,34.5,62.64
Abdul Fatir Barr,WR,6-3,163,4.97,4.37,29.3,30.5,62.64
Juwuan Tolbert,WR,5-10.5,161,5.00,4.38,29.6,31.0,62.61
Roshillo Ulcena,WR,5-9.5,146,4.72,4.50,32.6,28.0,62.58
Willie Hicks,TE,5-9.5,174,4.86,4.67,27.3,34.0,62.58
Shawn Mount,LB,5-10,192,5.06,4.74,28.5,35.0,62.58
Jarrod Fuqua,WR,6-3,165,5.00,4.26,29.0,29.0,62.58
Joshua Carter,DE,5-9,220,5.26,4.84,29.3,34.0,62.52
James Shelborn,CB,5-5.5,139,4.77,4.66,28.1,35.0,62.46
Devonta Moffitt,WR,5-10,172,4.87,4.46,27.3,31.0,62.46
Jahlil Mathis Ellis,DL,6-.5,289,5.94,5.00,20.5,38.0,62.43
Antonio Gee,WR,6-1.5,165,4.79,4.72,32.0,30.5,62.40
Amos Mason,DE,6-1,227,5.01,4.73,29.9,29.0,62.40
Jacari Mann,QB,5-10,148,4.92,4.33,31.0,29.5,62.40
Austin Barrett,DL,6-1.5,287,5.80,5.13,21.7,37.5,62.19
Nic Snowden,WR,5-10,170,5.05,4.32,27.6,31.0,62.10
Deandre Jenkins,RB,5-8,176,4.87,4.68,32.3,30.0,62.07
Thomas Brown,LB,5-9.5,192,5.05,4.47,28.1,31.0,62.07
Kei Yeon Johnson,RB,5-9.5,179,5.02,4.22,28.4,27.0,62.04
Doug West,LB,6-1.5,214,5.12,4.59,29.9,30.0,61.98
James Artemus,WR,5-7,139,4.88,4.44,31.3,31.0,61.95
De Anthony Mack,RB,5-11,203,5.07,4.47,26.8,31.0,61.92
Bernard Talps,RB,5-10.5,181,5.03,4.50,27.3,33.0,61.92
Joseph Lindsey,LB,5-9,198,5.22,4.41,24.2,34.0,61.89
Shalom Alvarez,TE,6-3,209,5.41,4.78,25.8,38.0,61.86
Jarod Richardson,LB,5-10,198,4.92,4.53,29.3,28.5,61.83
Blake Chapman,CB,5-9,176,4.84,4.41,26.3,30.0,61.77
Trevour Burns,CB,5-4.5,148,4.85,4.32,29.4,29.0,61.77
De Eric Bell,RB,5-6.5,179,4.88,4.47,29.3,29.0,61.74
Cyril Teal,RB,5-4,137,4.75,4.31,31.0,26.0,61.74
Lex Nelson,LB,6-.5,205,4.97,4.36,26.2,28.0,61.71
Javon Brandon,S,5-9,187,4.93,4.73,31.6,30.5,61.71
Daryl George,DE,6-.5,220,5.06,5.07,28.5,34.0,61.68
Brett Kendrick,OL,6-5,289,5.66,5.07,21.5,36.5,61.65
Tracey Ross,LB,5-9.5,249,5.47,4.88,23.4,37.0,61.65
Sawyer Hauk,LB,5-11.5,196,4.99,4.81,29.7,32.6,61.59
Landon Walton,S,5-10.5,179,4.94,4.68,30.8,31.5,61.53
Tristian Buyck,WR,5-10,174,5.09,4.43,29.7,31.0,61.53
Broderick Credell,WR,6-1,183,5.10,4.69,34.2,30.5,61.44
Jacques Knolton,LB,5-11,236,5.36,4.78,26.8,34.0,61.41
Denzel Scruggs,OL,6-2,256,5.37,5.00,25.3,35.0,61.38
Jay Turner,RB,5-8,172,4.84,4.69,29.3,32.0,61.38
Emajii Graves,S,6-0,161,4.85,4.56,30.6,30.5,61.32
Harold Smith,OL,6-2,269,5.46,5.21,25.9,34.5,61.32
Lloyd Time,LB,6-1,212,5.06,4.50,25.8,31.0,61.29
Calvin Mapp,WR,5-7.5,148,5.00,4.25,29.3,29.5,61.29
James Murphy,LB,6-2,192,5.05,4.64,26.5,34.5,61.20
Terry Gibbs,WR,5-9.5,152,4.96,4.35,29.9,30.0,61.17
Darrell Morrow,S,5-9,172,5.26,4.30,27.8,31.5,61.08
Sterlingster Taylor,WR,5-11,168,5.35,4.53,31.1,34.5,61.02
Gemini Jackson,LB,5-9,198,5.11,4.43,26.5,31.0,61.02
Julian Burris,WR,5-10,168,4.84,4.35,26.0,29.5,60.99
Spencer Roberts,DL,5-11,231,5.14,4.69,29.1,29.5,60.93
Kenneth Muraoka,CB,5-8,148,4.88,4.36,28.7,30.0,60.84
Dominick Hall,DE,6-.5,220,5.27,4.50,26.9,31.0,60.81
Cedric Campbell,LB,6-0,172,5.10,4.65,31.4,33.0,60.81
Joshua Salo,LB,5-9.5,229,5.30,4.72,25.8,34.0,60.78
Jay Woods,DL,6-2,278,5.65,4.69,24.8,31.0,60.75
Rodrick Calhoun,LB,6-6,185,5.02,4.59,27.5,33.0,60.75
Justin Simms,WR,5-6,132,4.83,4.46,34.5,28.0,60.69
Quartavious Freeman,LB,6-1,207,5.02,4.50,28.0,29.0,60.60
Andrew Marchbanks,TE,6-.5,203,5.31,4.62,28.4,33.5,60.51
Joe Guilbaud,A,6-1,174,4.87,4.56,27.8,31.0,60.48
Demetro Stephens,LB,6-0,196,5.11,4.50,26.7,32.0,60.45
Steve Fifer  Jr.,DL,5-11,194,5.03,4.50,27.6,30.5,60.42
Kelly Arthur,WR,5-8.5,172,4.99,4.47,28.7,31.0,60.42
Torrandine Harris,DE,6-.5,214,5.04,4.66,29.4,29.5,60.42
Nigel Hughes,RB,5-7,143,4.91,4.31,29.3,29.5,60.36
Tre' Harrison,S,5-11,179,4.89,4.47,28.7,29.0,60.36
Jairus Dixon,RB,5-6.5,207,5.26,4.55,29.0,31.0,60.33
Britto Tutt,WR,5-11,152,5.08,4.47,29.9,33.0,60.27
De Monte Geiger,RB,5-11,183,5.12,4.50,29.8,31.0,60.24
Garrett Wallace,QB,5-10,176,5.07,4.47,29.1,31.0,60.18
Brian Steinmetz,LB,5-11,174,4.93,4.63,31.1,30.5,60.18
Terence Harris,DE,6-0,231,5.11,4.85,24.7,34.0,60.15
Clarence Soleberry,WR,5-10,157,4.80,4.44,31.0,27.0,60.09
Marcus Brown,RB,5-9.5,181,4.99,4.49,27.6,31.0,60.09
Calvin Huddleston,S,5-10,187,5.00,4.52,27.5,31.0,60.09
Jamal Thompkins,DE,6-4,256,5.44,4.72,26.5,31.0,60.00
Anfernee Livas,LB,5-8.5,181,5.14,4.56,30.0,32.0,60.00
Adarion Watson,RB,5-8,174,4.88,4.63,36.5,23.0,59.97
Joseph Park,LB,5-8.5,183,4.98,4.23,25.8,27.0,59.97
Christopher Carleton,LB,6-0,207,5.03,4.49,26.1,30.0,59.97
Marc Jonassaint,WR,6-1,174,5.08,4.40,31.6,28.0,59.91
Brandon Thomas,WR,5-9,172,5.17,4.40,30.8,30.0,59.88
Le John Phillips,DL,6-1,258,5.47,4.97,28.8,31.0,59.82
Christian Smith,WR,5-11.5,165,4.91,4.40,30.5,27.5,59.82
Taylor Henkle,S,5-9.5,183,5.06,4.43,28.3,30.0,59.82
Nygel Edge,DE,5-11,258,5.32,4.80,22.4,34.0,59.76
Quan Hinton,WR,6-0,179,4.91,4.47,28.0,29.5,59.73
Semaj Denson,CB,5-10.5,176,4.64,4.50,26.8,25.0,59.70
John Christopher Wilkerson,WR,6-1.5,176,4.99,4.40,25.0,31.5,59.70
Javarus Britt,CB,5-11.5,179,5.19,4.41,32.7,28.0,59.67
Willis Word,RB,5-6.5,179,4.90,4.50,28.5,29.5,59.64
Romello Shumake,WR,5-9,150,4.90,4.26,28.7,27.5,59.52
Joshua Lytton,DE,6-3,209,5.09,4.64,27.9,31.0,59.49
Billy Dasher,OL,6-.5,256,5.49,4.69,26.2,31.0,59.49
Darius Gildon,WR,5-11,154,4.97,4.43,30.5,30.0,59.40
Damion Sanders,WR,6-1.5,185,4.77,4.57,28.2,27.5,59.40
Bailey Lenoir,TE,6-2.5,214,5.37,4.60,26.1,34.0,59.37
Davis Reynolds,S,6-1,183,5.03,4.44,28.7,29.5,59.34
David Nuckolls,RB,5-5.5,168,5.04,4.47,26.5,33.0,59.34
Efeyun Russell,DL,5-11.5,245,5.32,5.01,27.3,33.0,59.31
Breland Munson,RB,5-11.5,172,4.97,4.47,29.0,30.0,59.31
Ta Quon Marshall,QB,5-10,161,4.93,4.24,28.3,26.0,59.25
Kenneth Wilkerson,DE,5-10.5,240,5.57,4.75,24.7,35.0,59.25
Zanquanarious Washington,LB,6-1.5,229,5.43,4.52,24.9,32.0,59.16
Jeremy Overman,OL,6-2,212,5.25,4.53,27.4,31.0,59.16
Kimbert Frye,LB,5-11.5,198,5.02,4.76,30.3,30.5,59.04
Kavon Williams,RB,5-6,172,4.97,4.87,31.0,33.0,59.01
Eric Perdue,S,5-11.5,170,4.90,4.53,28.1,30.5,58.98
Perry Seldon,RB,5-6.5,150,4.89,4.32,29.6,27.5,58.95
Rodricus Lagroon,DE,6-.5,181,4.93,4.52,26.3,31.0,58.89
Andrew Heaton,RB,5-7.5,172,4.88,4.60,31.3,28.5,58.86
Dustin Jackson,LB,5-10.5,209,4.96,4.82,29.6,29.6,58.77
Shakim Thompson,CB,5-7.5,165,4.91,4.33,26.0,29.0,58.68
D Andre Veal,S,5-8.5,157,4.83,4.50,32.8,26.0,58.62
Darius Barton,CB,5-9,152,4.87,4.49,32.5,27.5,58.62
Cortdarrius Woods,WR,6-.5,150,5.01,4.15,26.2,27.5,58.59
Jahwaun Walker,WR,5-11,165,4.88,4.44,26.8,30.0,58.53
Matthew Daniels,RB,5-8.5,168,4.92,4.41,27.7,29.5,58.53
Tyler Gibson,OL,5-11.5,366,6.37,5.97,21.3,30.0,58.44
Kelan Fraise,RB,5-4.5,139,4.88,4.22,26.9,27.5,58.35
Trevon Jones,RB,5-6,141,4.84,4.47,30.5,29.5,58.35
Johnathan Anthony,TE,6-.5,201,5.09,4.66,29.2,30.5,58.35
Justin Brown,RB,5-9.5,185,4.94,4.31,26.8,25.5,58.29
Cody Brown,RB,5-8.5,198,5.18,4.69,29.0,32.0,58.29
Terrance Wilson,WR,5-8.5,170,5.16,4.44,29.3,31.0,58.26
Jacob Randig,WR,5-7.5,172,5.18,4.64,31.4,32.5,58.26
Terrance Wilson,WR,5-8.5,170,5.16,4.44,29.3,31.0,58.26
Alec Rubin,WR,5-10,176,4.95,4.36,26.3,28.5,58.20
Tyree Wright,CB,5-7,141,4.97,4.50,31.3,31.0,58.17
Trevor Arnold,CB,6-1,236,5.45,5.09,23.2,38.0,58.17
Marcus Smith,RB,5-5.5,143,5.12,4.21,31.1,27.5,58.17
Alec Cheatham,WR,5-9,143,5.20,4.16,26.8,30.0,58.14
Jamison Owen,WR,6-1.5,172,5.03,4.50,26.7,32.0,58.02
Courtney Heard,RB,5-8,183,4.96,4.62,29.2,30.0,57.96
Corbin Hale,LB,5-8,194,4.91,4.88,29.3,31.0,57.96
Dennis Bell,QB,5-7,161,4.82,4.52,25.5,31.0,57.96
Jacob Rogers,WR,6-.5,170,4.95,4.59,29.0,31.0,57.93
Marquirius Mcclendon,DE,6-1.5,231,5.30,4.73,27.4,31.0,57.93
Traj Colbert,WR,5-9.5,163,5.04,4.32,28.0,29.0,57.90
De Andre Vickers,WR,5-11.5,168,5.07,4.44,29.6,30.0,57.84
Cedric Lawrence Ii,RB,5-5.5,146,5.05,4.53,32.5,31.0,57.78
Paul Barker,QB,5-10.5,159,5.22,4.35,29.1,31.0,57.75
Dakota Gottberg,QB,6-.5,185,5.17,4.60,25.8,34.6,57.75
Lafayette Kemp,DE,6-2.5,190,5.13,4.66,30.1,31.0,57.69
Jajuan Dulaney,OL,6-3,247,5.55,4.87,24.1,35.0,57.63
Jordan Simpson,CB,5-10,161,4.86,4.56,28.9,30.0,57.60
Joseph Alexander,DL,6-2,280,5.76,4.72,22.1,32.0,57.60
Drexal Alexander,CB,5-7.5,161,4.90,4.41,31.0,26.0,57.57
Edwin Rivera,LB,5-9,203,5.11,4.69,27.9,31.5,57.54
Jamario Thompkins,LB,6-0,260,5.52,4.78,27.4,29.5,57.54
Travon Keye,RB,5-2.5,143,4.84,4.50,33.2,27.0,57.54
James Yarbrough,RB,5-8.5,172,5.07,4.50,31.1,29.0,57.51
Stacey Young,WR,5-7,165,4.82,4.37,26.3,27.0,57.48
Zane Mc Daniel,TE,5-11,172,4.87,4.78,29.7,31.0,57.42
David Ricard,OL,6-.5,254,5.79,5.07,23.3,37.0,57.39
Careton Matthews,CB,5-6.5,134,4.94,4.31,29.1,29.0,57.36
Ralph Rawles,CB,5-7,137,4.80,4.38,30.8,26.0,57.33
La'tajh Emory,CB,5-8,157,4.87,4.46,30.3,27.6,57.30
Greg Thomas,LB,6-2,212,5.20,4.78,29.3,31.0,57.30
Elliott Lawson,DE,6-.5,201,5.10,4.64,28.4,30.5,57.30
James Holmon,OL,6-4,331,5.75,5.66,20.8,32.0,57.30
Miles Smith,RB,5-9,179,5.13,4.50,29.8,30.0,57.27
Justin Thomas,CB,5-6.5,137,5.03,4.35,28.5,31.0,57.27
Majeed Bilal,DL,6-2,220,5.39,4.55,22.8,34.0,57.27
Aaron Stargell,CB,5-7.5,154,4.77,5.24,37.0,28.0,57.24
Wesley Williams,LB,5-10,205,5.22,4.75,28.6,32.0,57.21
Corey Holloway,RB,5-10,174,5.01,4.40,24.5,31.0,57.21
De Jarius Mincey,QB,5-9.5,165,5.03,4.37,31.6,25.5,57.18
Tyler Jones,DE,6-2.5,269,5.78,4.73,23.6,32.0,57.15
Trenton Earl,QB,6-1,161,4.88,4.43,29.5,27.0,57.09
Tyler Newborn,LB,5-10.5,163,4.97,4.66,30.0,31.5,57.06
Cedric Chambers,WR,5-8,161,4.98,4.88,31.6,33.0,57.06
Julian Williams,WR,5-9,161,5.00,4.36,28.0,29.0,57.03
George Cantrell,OL,6-4.5,300,6.00,5.28,23.1,33.0,56.97
Jacques Evangelister,RB,5-8,148,4.89,4.56,30.9,30.0,56.94
Ashton Jackson,WR,5-11,143,4.95,4.50,33.8,28.0,56.94
Jared Dix,OL,5-11.5,269,5.86,5.47,22.9,37.0,56.91
Heath Warren,OL,6-3,212,5.28,4.53,28.6,29.0,56.88
Clinton Lynch,WR,5-10,172,4.88,4.40,26.0,28.0,56.88
Vincent Mc Pherson,S,5-10.5,181,5.22,4.60,30.9,31.0,56.82
Tyler Campbell,QB,5-10,152,5.05,4.60,31.0,32.0,56.82
Marquise Irvin,WR,6-1,172,5.16,4.44,27.9,31.0,56.79
Tyriq Jackson,S,5-11.5,154,4.97,4.58,30.8,30.5,56.73
D'arington Walker,RB,5-5.5,161,5.05,4.50,29.0,31.0,56.70
Tyler Clure,WR,5-10,154,4.84,4.53,29.8,28.5,56.70
Lontrell Carlton,CB,5-8,161,4.90,4.58,27.9,31.0,56.58
Darrien Daniels,WR,5-7,161,4.93,4.40,29.6,27.0,56.55
Kirby Choates,S,5-11,174,4.96,4.54,28.0,30.0,56.52
Justin Anderson,WR,5-9.5,157,5.00,4.31,28.7,27.5,56.52
Vadarious Jackson,S,5-8,163,5.11,4.53,28.1,32.5,56.49
Malik Reid,DE,6-3.5,234,5.16,4.91,25.0,32.5,56.49
Christain Dean,OL,6-0,251,5.54,4.78,22.7,33.8,56.43
Chad Bird,WR,6-1.5,174,5.02,4.31,26.7,27.5,56.43
Demetrick Sodo,WR,6-1,168,5.02,4.64,28.8,32.0,56.40
Darrionta Williams,CB,5-6.5,157,5.06,4.50,32.4,29.0,56.37
Rodney Matthews,LB,5-9.5,181,5.27,4.55,30.1,31.0,56.37
Cody Turner,QB,6-3,181,5.18,4.49,28.3,30.5,56.31
Malik Young,DE,6-.5,240,5.09,5.27,27.2,31.0,56.28
Eqavius Curtis,RB,5-9.5,154,4.94,4.56,29.7,30.5,56.25
Cameron Gordon,LB,5-8,172,5.16,4.50,28.7,31.0,56.25
Justin Brown,WR,5-9,176,4.99,4.72,25.6,34.0,56.19
Kevin Reid,OL,6-0,317,6.21,4.84,18.4,32.5,56.16
Dane Stevens,OL,6-1.5,317,6.22,5.67,19.8,35.5,56.16
Joshua Pryor,WR,5-11.5,161,4.93,5.27,32.8,33.0,56.07
Coey Gates,LB,5-11.5,240,5.46,5.00,23.9,35.5,56.04
Tyler Parrish,DE,6-1,231,5.14,4.46,26.6,24.0,56.01
Michael Howard,RB,6-0,342,6.51,5.53,17.3,35.0,55.92
Terrance Johnson,DL,6-0,311,5.80,5.25,22.4,31.0,55.89
Sammie Polk,S,5-8.5,165,5.06,4.44,28.8,29.5,55.89
Cornelius Carter,WR,5-8.5,168,4.99,4.82,28.0,34.0,55.86
Sky Dawson,RB,5-8,194,5.00,4.66,29.1,29.0,55.83
Elijah Turnage,DE,5-10.5,234,5.32,4.59,25.3,30.0,55.83
Justin James,OL,6-2,287,6.01,5.06,21.6,34.5,55.80
Ra'shaun Brown,DE,5-11,218,5.21,4.61,27.5,29.0,55.77
Antavis Rowe,CB,5-9.5,148,4.96,4.60,29.8,31.5,55.74
Jalani Payne,RB,5-6.5,161,4.89,4.49,27.6,29.0,55.68
Kalil Gray,LB,5-9.5,203,5.20,4.81,27.3,33.0,55.68
Edward Kelley,RB,5-10.5,192,5.07,4.50,30.2,26.0,55.65
Markus Bailey,DB,5-10,161,5.05,4.61,28.2,32.5,55.62
Eric Davis,WR,6-.5,181,5.05,4.47,27.2,29.5,55.56
Temi Ibisanmi,LB,5-11,176,4.93,4.46,26.5,28.5,55.50
Brandon Davis,DE,5-11.5,207,4.91,4.84,25.0,31.0,55.47
Ryan Rasar,OL,5-11,254,5.58,4.92,24.8,32.5,55.32
Desenthiez King,DL,6-1,262,5.60,4.96,22.8,33.8,55.32
Chris Smith,RB,5-9.5,157,4.90,4.50,31.1,27.0,55.32
Quamell Pittman,OL,5-9.5,247,5.13,5.06,23.7,32.0,55.29
Dezmon Huntley,QB,5-10,157,5.07,4.53,30.3,30.5,55.29
De Marcus Morgan,LB,5-9.5,198,5.04,4.53,28.0,27.5,55.26
Cameron Robinson,LB,6-0,194,5.28,4.65,26.8,33.0,55.20
Brian Cooks,RB,5-9,203,5.06,4.80,29.4,29.5,55.11
Anferney Tuner,OL,6-2.5,258,5.35,4.78,24.4,30.0,55.11
Javion Duncan,LB,5-10.5,236,5.58,4.64,22.8,33.5,55.08
Antonio Todd,WR,6-0,168,5.09,4.62,30.0,31.0,55.08
Kolade Bakrin,LB,5-7.5,201,4.97,4.92,31.2,28.0,55.02
Chaka Diarrassouba,S,5-11,179,5.28,4.46,27.6,31.0,55.02
Clay Humphries,RB,6-.5,163,5.17,4.69,32.8,31.0,54.99
Brentae Holmes,LB,5-9.5,165,4.95,4.53,29.0,29.0,54.99
Austin Gatewood,LB,6-0,205,5.16,4.50,26.3,29.0,54.99
Julian Macon,RB,5-10,190,5.00,4.84,27.9,31.5,54.96
Demetrius Brogdon,S,5-10,161,5.04,4.56,31.1,29.5,54.93
Chris Okeh,WR,5-10,203,5.03,4.67,26.5,30.0,54.90
Melik Williams,CB,5-9.5,143,4.89,4.53,35.3,24.0,54.87
Juwan Howard,DE,6-2.5,231,5.49,4.90,26.9,32.5,54.81
Justin Williams,CB,5-7,150,4.92,4.49,31.7,27.0,54.81
Jonathan Celestin,LB,6-0,194,5.05,4.76,25.1,33.0,54.78
Dyvonte Collins,CB,5-6,143,4.89,4.44,30.9,27.0,54.78
Alton Stewart,WR,5-11.5,172,4.94,4.75,30.0,30.0,54.75
Lynix Branch,LB,5-11,265,5.57,4.89,23.4,32.0,54.66
Dj Brooks,CB,5-5,161,4.82,4.63,29.1,28.5,54.57
Branden Edwards,WR,5-10,161,5.00,4.50,29.3,29.0,54.54
"Brandon Watkins, Ii",RB,5-9,181,5.10,4.43,28.1,28.0,54.54
Devan Owens,CB,5-8.5,190,4.83,4.75,28.8,27.0,54.54
Deandre Montgomery,S,6-0,168,5.12,4.80,31.3,32.0,54.48
Kinan Humphrey Jr,QB,5-7.5,176,5.11,4.51,27.1,30.5,54.33
Joseph Sturkey,RB,5-8.5,185,4.91,4.50,26.0,27.5,54.27
Justin Grace,WR,5-7,150,5.02,4.47,33.5,26.0,54.24
Derek Mahaffey,TE,5-11.5,227,5.47,4.84,26.8,32.0,54.15
Charles Cook,S,6-3,187,5.14,4.60,31.3,27.5,54.15
Isaiah Dunn,CB,5-8.5,146,5.02,4.50,30.2,30.0,54.09
Grant Wilson,RB,5-6,172,5.16,4.50,30.2,29.0,54.06
Trey Schultz,QB,6-3,190,5.21,4.61,23.6,34.0,54.03
Romello Stafford,CB,5-9,146,5.02,4.47,31.9,28.0,54.03
Kasey Grice,OL,6-2.5,256,5.63,4.73,25.1,30.0,53.94
Stephen Wilson,OL,6-1.5,218,5.50,4.52,25.4,30.5,53.94
William Reynolds,DB,5-9,161,4.95,4.50,25.8,30.5,53.94
Darian Creed,TE,6-3.5,229,5.31,4.80,23.4,33.0,53.85
Devon Steele,CB,5-6,148,5.13,4.44,31.4,29.0,53.85
Andrew Randall,CB,5-11.5,159,5.04,4.37,26.6,29.0,53.85
Caleb Yates,OL,6-3,291,5.85,5.25,20.3,34.5,53.85
Christopher Seaborn,S,6-1.5,194,5.27,4.63,26.2,32.5,53.79
Zavian Caldwell,QB,5-7.5,146,4.96,4.32,28.3,27.0,53.79
Bryson Jarrett,LB,5-9.5,190,5.29,4.69,27.0,33.0,53.70
